N=80;
nK1=30;
nK2=30;
nK3=20;
K1=[1 	3 	4 	7 	10 	11 	17 	21 	23 	24 	29 	33 	35 	38 	39 	40 	42 	43 	44 	45 	50 	51 	54 	59 	61 	68 	75 	76 	78 	80 	];
K2=[2 	5 	8 	9 	12 	16 	20 	22 	25 	26 	27 	30 	31 	34 	36 	41 	46 	47 	52 	57 	58 	60 	62 	63 	65 	66 	69 	70 	72 	73 	];
K3=[6 	13 	14 	15 	18 	19 	28 	32 	37 	48 	49 	53 	55 	56 	64 	67 	71 	74 	77 	79 	];
DG=[4.760000e+01	3.780000e+01	6.160000e+01	5.460000e+01	35	5.460000e+01	2.940000e+01	35	5.740000e+01	5.040000e+01	4.760000e+01	5.040000e+01	6.440000e+01	3.780000e+01	28	70	42	3.220000e+01	3.080000e+01	5.880000e+01	6.160000e+01	5.460000e+01	6.440000e+01	3.360000e+01	5.740000e+01	2.940000e+01	56	70	6.160000e+01	56	4.340000e+01	5.320000e+01	5.740000e+01	5.460000e+01	35	3.080000e+01	4.480000e+01	42	5.740000e+01	3.920000e+01	5.460000e+01	5.040000e+01	42	6.860000e+01	3.920000e+01	28	56	5.740000e+01	6.720000e+01	4.760000e+01	5.880000e+01	6.020000e+01	3.920000e+01	3.220000e+01	3.920000e+01	28	4.340000e+01	4.620000e+01	6.160000e+01	5.320000e+01	3.920000e+01	6.720000e+01	5.040000e+01	6.720000e+01	3.920000e+01	5.320000e+01	3.220000e+01	42	3.640000e+01	6.440000e+01	6.860000e+01	6.720000e+01	5.740000e+01	35	6.300000e+01	3.780000e+01	5.320000e+01	6.720000e+01	3.920000e+01	6.300000e+01	];
LOAD=[34	27	44	39	25	39	21	25	41	36	34	36	46	27	20	50	30	23	22	42	44	39	46	24	41	21	40	50	44	40	31	38	41	39	25	22	32	30	41	28	39	36	30	49	28	20	40	41	48	34	42	43	28	23	28	20	31	33	44	38	28	48	36	48	28	38	23	30	26	46	49	48	41	25	45	27	38	48	28	45	];
DIST=[[0.000	4.589	7.952	10.035	12.279	7.198	6.280	11.459	5.649	8.108	7.749	4.475	2.052	0.967	7.293	11.212	7.772	3.422	4.542	5.989	4.957	5.542	8.856	2.217	9.019	9.789	9.210	5.126	8.515	4.141	9.090	3.183	6.901	7.355	5.130	9.230	7.362	3.519	3.565	7.906	6.972	6.147	7.837	10.696	8.205	10.779	7.992	2.699	9.082	5.695	6.218	10.472	7.161	3.206	8.458	2.872	7.629	4.754	0.995	9.117	8.936	5.159	5.345	4.728	5.969	8.872	6.374	9.040	5.941	9.082	2.207	10.066	3.881	6.374	8.698	7.895	3.819	11.034	8.888	8.969	]
[4.589	0.000	8.991	8.381	9.440	3.087	6.726	7.969	3.724	3.566	7.342	5.833	2.653	4.143	4.094	7.559	5.151	4.079	5.908	6.060	4.776	4.059	4.267	4.385	6.924	8.283	8.032	0.724	6.191	1.133	4.531	1.818	7.592	5.117	2.796	9.862	6.950	4.000	1.583	4.288	2.508	6.911	7.278	8.340	3.969	6.830	8.653	4.260	8.936	2.295	1.740	7.192	2.682	1.452	7.912	1.730	6.395	0.680	3.608	8.137	8.194	4.618	4.024	5.785	2.808	5.930	7.082	5.254	1.645	4.580	2.491	6.005	5.619	7.132	9.606	5.110	0.919	7.727	4.962	5.115	]
[7.952	8.991	0.000	5.249	8.644	8.796	2.283	9.480	5.745	10.523	2.702	3.556	8.610	7.134	7.235	9.698	6.352	5.194	3.481	2.993	4.220	5.259	11.588	5.863	5.675	4.894	4.132	9.685	5.960	9.641	12.275	9.282	1.414	5.734	6.489	1.374	2.825	5.209	7.527	8.073	9.562	2.088	2.948	6.805	9.496	10.158	0.720	5.532	2.334	7.538	10.417	8.465	9.701	8.774	2.894	8.488	4.111	8.464	7.815	3.766	3.307	4.426	5.189	3.415	7.196	7.132	1.909	8.835	10.536	10.914	8.628	10.024	4.096	1.861	0.749	6.636	8.228	8.829	9.073	8.948	]
[10.035	8.381	5.249	0.000	3.399	6.405	4.553	4.620	4.804	7.944	2.892	6.225	9.549	9.069	4.629	5.013	3.381	6.621	6.204	4.381	5.101	4.675	8.887	7.911	1.560	0.358	1.142	8.845	2.331	9.435	9.686	9.618	4.666	3.268	5.688	4.712	3.101	6.518	7.594	5.067	7.473	4.966	2.669	1.617	6.568	5.835	4.535	7.389	3.056	6.133	9.046	3.809	7.519	9.021	2.402	8.923	2.409	7.702	9.388	1.487	1.943	4.876	4.828	5.859	5.615	3.250	4.823	5.183	9.383	7.839	9.476	6.064	6.794	4.887	5.142	3.539	8.070	3.985	5.583	5.373	]
[12.279	9.440	8.644	3.399	0.000	6.640	7.696	2.310	6.635	7.634	6.163	9.133	11.304	11.345	5.362	2.930	4.539	9.046	9.129	7.352	7.681	6.753	8.297	10.371	3.445	3.752	4.515	9.677	3.785	10.573	9.073	11.044	7.960	4.926	7.280	8.075	6.278	8.916	9.194	5.227	7.677	8.140	5.918	1.876	6.271	4.101	7.927	9.849	6.440	7.202	9.483	2.410	7.636	10.479	5.769	10.497	5.213	8.796	11.467	4.878	5.338	7.358	6.960	8.766	6.733	3.541	8.033	4.591	9.921	7.094	11.192	4.770	9.627	8.104	8.535	4.468	9.455	2.034	5.022	4.794	]
[7.198	3.087	8.796	6.405	6.640	0.000	6.599	4.940	3.123	1.734	6.456	6.573	5.543	6.494	1.808	4.494	3.054	5.221	6.628	5.876	4.953	3.623	2.796	6.168	4.845	6.424	6.448	3.127	4.075	4.177	3.517	4.888	7.419	3.400	2.695	9.271	6.153	5.085	3.634	1.444	1.087	6.949	6.295	5.888	1.019	3.747	8.257	5.806	7.941	1.655	2.848	4.275	1.114	4.432	6.807	4.603	5.121	2.591	6.214	6.678	6.899	4.613	3.755	6.356	1.719	3.357	7.039	2.197	3.282	2.241	5.392	2.940	6.655	7.111	9.235	2.868	3.492	4.774	1.877	2.042	]
[6.280	6.726	2.283	4.553	7.696	6.599	0.000	8.019	3.501	8.312	1.706	1.874	6.579	5.367	5.153	8.121	4.459	3.122	1.826	0.726	1.951	3.006	9.375	4.072	4.335	4.218	3.464	7.413	4.357	7.423	10.041	7.139	0.870	3.805	4.210	3.196	1.452	3.103	5.299	6.020	7.314	0.456	1.898	5.828	7.363	8.388	1.945	3.638	2.806	5.273	8.134	6.946	7.459	6.604	2.371	6.343	2.539	6.187	5.943	3.226	2.902	2.143	2.920	1.565	4.954	5.418	0.450	6.901	8.256	8.770	6.575	8.127	2.496	0.527	2.881	4.738	5.990	7.395	7.082	6.986	]
[11.459	7.969	9.480	4.620	2.310	4.940	8.019	0.000	5.937	5.601	6.797	9.077	10.167	10.588	4.173	0.626	3.878	8.544	9.094	7.501	7.427	6.215	6.140	9.816	3.806	4.906	5.512	8.067	3.664	9.087	6.890	9.707	8.505	4.475	6.329	9.220	6.772	8.401	8.072	3.702	5.869	8.475	6.546	3.078	4.339	1.809	8.769	9.323	7.553	5.922	7.684	1.086	5.790	9.189	6.628	9.280	5.507	7.386	10.554	5.891	6.333	7.056	6.433	8.733	5.543	2.740	8.426	2.745	8.150	4.930	10.035	2.557	9.464	8.504	9.546	3.676	8.177	0.653	3.113	2.915	]
