N=100;
nK1=38;
nK2=37;
nK3=25;
K1=[2 	4 	5 	8 	10 	11 	12 	14 	22 	24 	26 	28 	30 	33 	42 	43 	44 	46 	50 	52 	53 	55 	56 	61 	62 	67 	73 	75 	76 	77 	78 	79 	80 	82 	85 	94 	95 	99 	];
K2=[7 	9 	13 	15 	17 	18 	19 	20 	23 	27 	29 	31 	34 	35 	36 	39 	40 	45 	47 	54 	60 	63 	64 	65 	66 	70 	72 	74 	84 	87 	88 	90 	91 	96 	97 	98 	100 	];
K3=[1 	3 	6 	16 	21 	25 	32 	37 	38 	41 	48 	49 	51 	57 	58 	59 	68 	69 	71 	81 	83 	86 	89 	92 	93 	];
DG=[4.760000e+01	5.040000e+01	3.080000e+01	4.620000e+01	49	3.360000e+01	4.620000e+01	4.620000e+01	4.340000e+01	3.360000e+01	6.860000e+01	2.940000e+01	5.040000e+01	4.060000e+01	4.340000e+01	2.940000e+01	6.440000e+01	4.620000e+01	3.780000e+01	56	3.780000e+01	5.880000e+01	5.040000e+01	5.460000e+01	5.040000e+01	4.760000e+01	4.060000e+01	6.580000e+01	6.300000e+01	6.580000e+01	42	6.720000e+01	6.020000e+01	5.180000e+01	5.460000e+01	5.460000e+01	3.220000e+01	56	4.760000e+01	6.160000e+01	4.480000e+01	5.320000e+01	3.640000e+01	6.860000e+01	3.640000e+01	5.040000e+01	4.480000e+01	5.460000e+01	5.180000e+01	6.860000e+01	6.720000e+01	3.780000e+01	2.940000e+01	6.300000e+01	42	4.060000e+01	3.080000e+01	6.860000e+01	3.080000e+01	5.320000e+01	3.360000e+01	6.580000e+01	28	6.720000e+01	5.880000e+01	3.780000e+01	6.160000e+01	6.720000e+01	3.360000e+01	70	3.080000e+01	49	56	2.940000e+01	4.620000e+01	6.440000e+01	5.880000e+01	5.040000e+01	4.060000e+01	6.160000e+01	5.880000e+01	42	5.180000e+01	5.880000e+01	5.180000e+01	42	5.320000e+01	56	5.040000e+01	3.080000e+01	3.780000e+01	6.160000e+01	4.760000e+01	6.720000e+01	3.080000e+01	3.640000e+01	3.220000e+01	2.940000e+01	3.640000e+01	3.640000e+01	];
LOAD=[34	36	22	33	35	24	33	33	31	24	49	21	36	29	31	21	46	33	27	40	27	42	36	39	36	34	29	47	45	47	30	48	43	37	39	39	23	40	34	44	32	38	26	49	26	36	32	39	37	49	48	27	21	45	30	29	22	49	22	38	24	47	20	48	42	27	44	48	24	50	22	35	40	21	33	46	42	36	29	44	42	30	37	42	37	30	38	40	36	22	27	44	34	48	22	26	23	21	26	26	];
DIST=[[0.000	9.588	2.649	1.264	10.982	8.114	6.029	3.886	2.444	3.265	5.947	2.300	7.967	2.774	3.279	11.024	3.182	4.255	4.686	4.926	7.422	7.310	3.734	2.891	2.165	11.219	9.480	4.519	8.357	9.571	8.643	8.393	1.826	7.861	4.108	6.512	4.986	10.640	3.825	4.951	5.163	9.545	5.767	8.186	10.523	5.727	6.366	10.109	10.755	6.190	7.290	3.634	10.768	10.053	8.252	6.903	8.278	7.838	5.533	9.722	2.826	8.538	8.329	7.103	7.863	3.509	2.244	10.422	0.261	2.176	6.264	6.688	9.225	5.308	6.491	8.613	3.509	6.894	7.048	4.967	10.133	2.777	10.319	1.878	9.297	10.471	7.403	5.134	1.439	2.006	0.816	4.148	10.431	9.379	5.070	4.473	6.820	8.244	4.835	2.554	]
[9.588	0.000	7.181	8.325	1.885	5.074	3.653	7.929	7.963	7.449	4.328	7.393	7.210	6.833	8.363	1.792	8.080	8.375	7.216	6.734	2.517	4.047	5.857	6.838	7.658	1.638	1.415	5.260	5.016	0.982	2.045	5.850	9.779	2.260	6.272	3.211	5.264	1.615	8.418	7.085	4.467	2.718	6.965	5.718	1.534	3.949	3.232	0.567	1.186	5.975	2.705	8.076	1.811	1.265	4.617	3.253	4.811	1.965	5.666	1.815	7.747	1.731	3.380	2.841	6.714	6.538	9.028	2.029	9.674	7.416	3.972	7.000	4.103	4.765	4.684	3.140	7.285	4.282	8.133	5.004	0.558	6.914	0.749	8.128	0.388	1.125	6.456	7.254	8.518	7.796	9.510	6.350	0.847	1.945	6.631	7.781	8.203	4.350	4.773	9.553	]
[2.649	7.181	0.000	1.557	8.738	6.858	3.536	4.088	0.971	1.197	4.229	1.578	5.713	1.264	3.831	8.750	1.679	4.682	4.421	4.387	5.292	4.664	1.512	0.379	0.497	8.783	6.920	2.730	5.772	7.311	6.049	5.894	3.733	5.747	1.514	4.002	3.519	8.098	2.463	2.772	2.721	7.615	5.334	5.675	8.281	3.593	4.062	7.727	8.366	5.302	4.722	2.061	8.545	7.814	5.638	4.298	6.936	5.610	4.456	7.133	2.894	5.978	5.680	5.011	5.516	2.490	2.017	8.288	2.822	0.880	3.633	6.203	7.637	2.674	3.857	5.967	1.339	5.348	6.958	2.342	7.737	0.395	7.886	2.245	6.859	7.978	5.024	4.874	1.353	1.877	2.362	1.586	8.006	7.296	4.479	4.541	6.791	5.615	2.443	4.063	]
[1.264	8.325	1.557	0.000	9.725	7.056	4.779	3.272	1.766	2.485	4.749	1.116	7.195	1.517	2.806	9.765	2.650	3.773	3.901	4.042	6.171	6.181	2.474	1.716	1.152	9.956	8.237	3.288	7.327	8.312	7.415	7.446	2.208	6.613	3.071	5.263	3.824	9.391	3.422	4.193	3.909	8.331	4.951	7.228	9.267	4.469	5.102	8.845	9.491	5.219	6.055	3.117	9.513	8.796	7.186	5.687	7.197	6.579	4.487	8.490	2.054	7.297	7.168	5.855	7.029	2.392	2.171	9.177	1.364	0.922	5.072	5.874	8.086	4.126	5.396	7.439	2.702	5.745	6.403	3.779	8.869	1.585	9.056	1.091	8.035	9.213	6.545	4.369	0.945	0.969	1.423	3.138	9.168	8.139	4.172	3.825	6.197	7.155	3.577	2.651	]
[10.982	1.885	8.738	9.725	0.000	4.974	5.299	8.775	9.584	9.141	5.257	8.711	9.079	8.209	9.303	0.219	9.789	9.126	7.942	7.450	3.569	5.932	7.316	8.376	9.192	1.550	3.147	6.493	6.857	1.427	3.912	7.691	10.927	3.148	7.986	4.909	6.268	2.665	10.184	8.912	6.030	2.188	7.446	7.570	0.459	5.256	4.679	1.376	1.141	6.427	4.530	9.824	0.249	0.929	6.466	5.082	4.669	3.149	6.370	3.445	8.834	3.615	5.236	3.898	8.583	7.691	10.665	0.864	11.036	8.850	5.779	7.243	3.607	6.500	6.552	4.975	8.996	4.792	8.286	6.701	1.450	8.433	1.632	9.369	2.272	2.132	8.337	7.871	10.037	9.079	11.000	8.076	1.523	1.799	7.321	8.514	8.410	6.200	6.295	10.587	]
[8.114	5.074	6.858	7.056	4.974	0.000	5.027	4.726	7.827	7.820	2.760	5.949	10.267	5.759	5.388	5.153	8.448	4.839	3.768	3.354	3.202	7.158	5.425	6.498	7.125	6.215	6.215	4.148	8.667	4.236	6.214	9.374	7.332	3.102	7.034	5.070	3.343	6.685	9.139	8.558	5.050	2.787	2.890	9.164	4.672	3.845	4.121	5.187	5.615	2.030	5.542	8.716	4.732	4.376	8.273	5.845	0.310	3.604	2.581	6.666	5.361	5.801	7.232	3.116	9.820	4.665	8.818	4.113	8.056	6.461	6.096	2.387	1.518	6.108	7.188	7.197	7.809	1.634	3.333	6.043	5.285	6.464	5.631	6.240	5.146	6.156	9.379	3.492	7.765	6.134	8.479	7.176	5.642	3.318	3.198	4.265	3.481	8.038	5.038	6.745	]
[6.029	3.653	3.536	4.779	5.299	5.027	0.000	5.285	4.313	3.842	2.495	3.978	5.246	3.364	5.504	5.287	4.492	5.862	4.910	4.537	2.228	2.328	2.323	3.204	4.020	5.247	3.464	2.256	3.885	3.887	2.695	4.478	6.504	2.638	2.697	0.485	2.809	4.612	4.930	3.850	0.875	4.600	5.207	4.253	4.851	1.327	0.935	4.206	4.839	4.522	1.327	4.552	5.128	4.398	3.542	1.158	4.947	2.320	3.770	3.742	4.679	2.528	2.876	2.093	4.808	3.475	5.384	4.968	6.143	3.857	1.087	5.715	5.141	1.275	2.171	3.035	3.702	3.430	6.819	1.413	4.210	3.291	4.350	4.787	3.324	4.452	4.357	5.163	4.882	4.409	5.883	2.797	4.472	4.088	4.508	5.377	6.772	3.364	1.220	6.456	]
[3.886	7.929	4.088	3.272	8.775	4.726	5.285	0.000	4.812	5.284	3.604	2.528	9.510	2.891	0.682	8.885	5.683	0.622	0.959	1.397	5.418	7.448	3.552	3.914	4.017	9.502	8.399	3.029	8.915	7.531	7.842	9.303	2.664	5.741	5.237	5.697	2.688	9.366	6.487	6.775	4.567	6.871	1.981	9.069	8.353	4.204	5.002	8.325	8.935	2.697	6.551	6.113	8.532	7.916	8.645	6.439	4.964	5.964	2.424	8.774	1.238	7.565	8.153	5.089	9.216	1.931	5.435	8.032	3.741	3.259	6.125	2.865	6.101	5.434	6.924	8.320	5.422	4.030	3.169	5.133	8.386	3.787	8.666	2.186	7.766	9.010	8.708	1.319	4.207	2.366	4.507	5.366	8.743	6.989	1.549	0.587	2.949	8.518	4.260	2.021	]
