N=50;
nK1=19;
nK2=18;
nK3=13;
K1=[2 	3 	7 	10 	12 	16 	17 	19 	25 	27 	28 	29 	33 	34 	38 	40 	45 	46 	48 	];
K2=[5 	6 	8 	11 	13 	14 	15 	18 	22 	23 	26 	31 	32 	41 	44 	47 	49 	50 	];
K3=[1 	4 	9 	20 	21 	24 	30 	35 	36 	37 	39 	42 	43 	];
DG=[5.180000e+01	2.940000e+01	3.920000e+01	35	5.180000e+01	28	5.740000e+01	5.320000e+01	56	42	4.760000e+01	4.340000e+01	6.300000e+01	4.060000e+01	6.720000e+01	2.940000e+01	35	4.340000e+01	5.320000e+01	3.220000e+01	6.300000e+01	6.440000e+01	6.300000e+01	28	3.360000e+01	6.860000e+01	28	6.860000e+01	6.720000e+01	5.180000e+01	3.920000e+01	5.320000e+01	4.480000e+01	6.160000e+01	4.340000e+01	3.920000e+01	4.620000e+01	4.760000e+01	4.060000e+01	5.040000e+01	4.060000e+01	6.300000e+01	5.880000e+01	35	4.620000e+01	5.040000e+01	6.580000e+01	4.760000e+01	35	5.880000e+01	];
LOAD=[37	21	28	25	37	20	41	38	40	30	34	31	45	29	48	21	25	31	38	23	45	46	45	20	24	49	20	49	48	37	28	38	32	44	31	28	33	34	29	36	29	45	42	25	33	36	47	34	25	42	];
DIST=[[0.000	0.315	0.390	1.347	3.281	4.745	1.600	2.740	2.814	6.243	0.596	6.602	2.814	7.244	5.593	4.187	9.315	7.102	2.712	7.798	3.684	1.587	3.339	8.288	2.715	2.408	4.839	3.874	1.821	7.244	5.539	4.072	1.855	2.680	5.480	3.711	0.877	6.406	5.878	6.708	7.660	1.777	5.270	6.644	2.914	2.521	1.670	1.357	2.206	4.903	]
[0.315	0.000	0.590	1.060	3.124	4.867	1.509	2.727	2.913	6.487	0.903	6.731	2.540	7.299	5.594	4.459	9.606	7.208	2.948	8.107	3.659	1.442	3.604	8.568	2.834	2.566	4.811	4.183	1.525	7.537	5.633	4.379	1.588	2.402	5.786	3.944	0.913	6.666	6.167	6.994	7.703	1.596	5.584	6.903	3.201	2.777	1.964	1.105	2.517	5.156	]
[0.390	0.590	0.000	1.414	3.667	5.031	1.356	3.114	3.129	5.897	0.668	6.877	3.127	7.577	5.956	3.876	9.319	7.396	2.359	7.730	4.060	1.973	3.018	8.327	3.014	2.673	5.214	3.668	2.101	7.245	5.846	3.851	1.853	2.988	5.252	3.864	1.250	6.078	5.599	6.731	8.000	2.154	5.136	6.314	2.633	2.188	1.709	1.352	2.150	4.567	]
[1.347	1.060	1.414	0.000	3.303	5.742	1.182	3.366	3.776	6.985	1.940	7.605	2.186	8.007	6.184	5.117	10.662	8.035	3.503	9.129	4.225	1.873	4.247	9.627	3.735	3.531	5.336	5.061	1.169	8.591	6.443	5.233	0.555	2.034	6.621	4.983	1.819	7.236	6.892	8.052	8.379	1.871	6.550	7.465	3.959	3.415	3.016	0.258	3.536	5.718	]
[3.281	3.124	3.667	3.303	0.000	3.838	4.406	1.486	2.493	9.424	3.498	5.448	1.636	5.237	3.249	7.273	10.383	5.645	5.947	9.464	1.574	1.694	6.482	9.152	2.658	2.919	2.340	6.577	2.196	8.480	4.145	6.820	3.690	1.715	8.178	4.442	2.549	9.520	8.796	7.831	5.513	1.533	7.509	9.761	5.951	5.714	3.927	3.552	4.598	8.060	]
[4.745	4.867	5.031	5.742	3.838	0.000	6.344	2.608	1.967	8.991	4.413	1.866	5.228	2.798	2.184	6.858	6.938	2.370	6.294	6.570	2.294	4.013	6.390	5.652	2.033	2.363	2.331	5.579	5.160	5.308	0.926	5.830	6.290	5.236	6.802	2.101	3.965	8.846	7.729	4.647	3.285	4.166	5.590	9.072	5.748	5.970	3.791	5.891	4.071	7.717	]
[1.600	1.509	1.356	1.182	4.406	6.344	0.000	4.221	4.406	5.949	2.022	8.202	3.368	8.808	7.087	4.243	10.506	8.699	2.605	8.794	5.139	2.829	3.391	9.569	4.313	4.004	6.284	4.468	2.343	8.436	7.131	4.596	1.155	3.216	5.920	5.213	2.419	6.248	6.049	7.958	9.211	2.902	6.087	6.468	3.248	2.604	3.018	0.927	3.345	4.745	]
[2.740	2.727	3.114	3.366	1.486	2.608	4.221	0.000	1.006	8.427	2.700	4.396	2.634	4.641	2.867	6.230	8.907	4.740	5.107	7.985	0.947	1.507	5.512	7.686	1.175	1.485	2.101	5.351	2.598	6.995	3.151	5.605	3.882	2.633	6.908	2.956	1.865	8.454	7.611	6.347	5.017	1.601	6.122	8.695	4.921	4.829	2.764	3.564	3.386	7.061	]
[2.814	2.913	3.129	3.776	2.493	1.967	4.406	1.006	0.000	7.858	2.560	3.832	3.520	4.458	3.005	5.654	7.907	4.296	4.742	6.989	1.516	2.105	5.019	6.694	0.219	0.675	2.474	4.623	3.263	5.988	2.725	4.882	4.325	3.494	6.116	1.951	2.004	7.826	6.889	5.341	4.894	2.296	5.224	8.064	4.393	4.436	2.228	3.925	2.741	6.508	]
[6.243	6.487	5.897	6.985	9.424	8.991	5.949	8.427	7.858	0.000	5.930	10.342	9.012	11.771	10.799	2.205	8.524	11.041	3.539	6.305	9.291	7.773	2.943	8.296	7.646	7.182	10.331	3.422	7.963	6.999	9.910	3.181	7.102	8.868	2.739	6.914	6.878	0.582	1.758	6.991	12.264	7.997	4.173	0.662	3.507	3.727	5.674	6.775	5.117	1.368	]
[0.596	0.903	0.668	1.940	3.498	4.413	2.022	2.700	2.560	5.930	0.000	6.247	3.272	7.018	5.476	3.805	8.724	6.783	2.460	7.204	3.642	1.850	2.990	7.706	2.423	2.050	4.785	3.353	2.338	6.652	5.252	3.564	2.437	3.149	4.972	3.197	0.950	6.048	5.432	6.120	7.453	2.088	4.695	6.288	2.495	2.217	1.080	1.936	1.615	4.569	]
[6.602	6.731	6.877	7.605	5.448	1.866	8.202	4.396	3.832	10.342	6.247	0.000	6.956	1.823	2.758	8.311	6.515	0.716	7.964	6.764	3.878	5.851	7.958	5.248	3.897	4.204	3.414	6.934	6.984	5.356	1.304	7.165	8.152	6.981	7.910	3.516	5.830	10.121	8.908	4.769	2.274	5.986	6.543	10.332	7.326	7.638	5.537	7.757	5.711	9.148	]
[2.814	2.540	3.127	2.186	1.636	5.228	3.368	2.634	3.520	9.012	3.272	6.956	0.000	6.866	4.883	6.998	11.317	7.213	5.474	10.128	3.107	1.636	6.143	10.148	3.609	3.681	3.975	6.619	1.059	9.318	5.668	6.834	2.392	0.152	8.242	5.322	2.475	9.204	8.688	8.702	7.148	1.365	7.850	9.440	5.726	5.315	4.088	2.441	4.755	7.691	]
[7.244	7.299	7.577	8.007	5.237	2.798	8.808	4.641	4.458	11.771	7.018	1.823	6.866	0.000	2.003	9.652	8.296	1.244	9.063	8.581	3.834	6.143	9.186	7.044	4.601	5.015	2.905	8.351	7.166	7.177	1.873	8.598	8.520	6.929	9.485	4.857	6.390	11.605	10.449	6.584	0.497	6.201	8.181	11.826	8.543	8.741	6.535	8.202	6.861	10.510	]
[5.593	5.594	5.956	6.184	3.249	2.184	7.087	2.867	3.005	10.799	5.476	2.758	4.883	2.003	0.000	8.607	8.961	2.667	7.746	8.743	1.960	4.313	8.011	7.669	3.199	3.662	0.909	7.462	5.259	7.451	1.667	7.720	6.671	4.953	8.820	4.138	4.717	10.723	9.691	6.797	2.266	4.330	7.695	10.957	7.378	7.441	5.230	6.398	5.699	9.468	]
[4.187	4.459	3.876	5.117	7.273	6.858	4.243	6.230	5.654	2.205	3.805	8.311	6.998	9.652	8.607	0.000	7.638	8.994	1.639	5.530	7.087	5.654	0.870	7.106	5.443	4.979	8.126	1.443	5.976	5.792	7.782	1.277	5.343	6.861	1.921	4.820	4.741	2.247	1.808	5.599	10.142	5.893	2.843	2.488	1.323	1.705	3.471	4.942	2.915	0.863	]
[9.315	9.606	9.319	10.662	10.383	6.938	10.506	8.907	7.907	8.524	8.724	6.515	11.317	8.296	8.961	7.638	0.000	7.058	8.580	2.219	9.049	9.714	7.995	1.293	7.769	7.638	9.267	6.464	10.753	2.074	7.299	6.490	11.159	11.259	5.925	6.002	9.065	8.011	6.781	2.629	8.688	9.971	4.810	8.099	7.677	8.356	7.646	10.656	7.179	8.071	]
[7.102	7.208	7.396	8.035	5.645	2.370	8.699	4.740	4.296	11.041	6.783	0.716	7.213	1.244	2.667	8.994	7.058	0.000	8.596	7.426	4.107	6.232	8.618	5.813	4.387	4.733	3.452	7.628	7.337	6.008	1.594	7.862	8.574	7.252	8.624	4.184	6.299	10.827	9.619	5.438	1.638	6.342	7.258	11.039	7.983	8.269	6.132	8.202	6.347	9.836	]
[2.712	2.948	2.359	3.503	5.947	6.294	2.605	5.107	4.742	3.539	2.460	7.964	5.474	9.063	7.746	1.639	8.580	8.596	0.000	6.633	6.027	4.269	0.791	7.844	4.555	4.101	7.141	2.145	4.430	6.585	7.207	2.187	3.707	5.332	3.382	4.484	3.405	3.743	3.444	6.243	9.532	4.480	3.846	3.976	0.905	0.327	2.538	3.318	2.253	2.224	]
