N=100;
nK1=35;
nK2=40;
nK3=25;
K1=[3 	4 	7 	9 	11 	14 	16 	19 	24 	25 	28 	29 	37 	38 	44 	46 	50 	53 	55 	57 	59 	64 	69 	71 	72 	74 	75 	82 	86 	88 	96 	97 	98 	99 	100 	];
K2=[1 	5 	8 	10 	20 	21 	23 	26 	27 	30 	31 	34 	36 	41 	42 	43 	47 	49 	51 	52 	58 	60 	61 	63 	65 	67 	70 	76 	77 	78 	79 	80 	83 	84 	85 	87 	91 	92 	93 	95 	];
K3=[2 	6 	12 	13 	15 	17 	18 	22 	32 	33 	35 	39 	40 	45 	48 	54 	56 	62 	66 	68 	73 	81 	89 	90 	94 	];
DG=[6.080000e+01	6.880000e+01	5.920000e+01	3.360000e+01	3.680000e+01	6.720000e+01	4.640000e+01	48	56	4.640000e+01	40	7.680000e+01	5.120000e+01	4.480000e+01	6.080000e+01	6.080000e+01	4.160000e+01	48	4.960000e+01	3.840000e+01	40	5.760000e+01	5.280000e+01	5.120000e+01	7.040000e+01	4.960000e+01	4.160000e+01	6.080000e+01	48	40	40	6.080000e+01	5.920000e+01	7.680000e+01	48	5.920000e+01	64	7.680000e+01	72	4.320000e+01	7.040000e+01	7.360000e+01	6.560000e+01	6.080000e+01	7.520000e+01	32	3.520000e+01	6.720000e+01	4.640000e+01	7.680000e+01	5.120000e+01	4.640000e+01	7.040000e+01	6.560000e+01	6.880000e+01	5.920000e+01	48	64	7.040000e+01	5.120000e+01	3.360000e+01	48	5.280000e+01	3.840000e+01	5.760000e+01	6.880000e+01	5.280000e+01	5.920000e+01	6.880000e+01	80	5.920000e+01	3.520000e+01	7.360000e+01	5.920000e+01	4.480000e+01	7.520000e+01	4.160000e+01	5.440000e+01	4.160000e+01	3.360000e+01	72	40	64	3.680000e+01	6.560000e+01	48	5.280000e+01	5.120000e+01	7.520000e+01	48	7.840000e+01	5.760000e+01	5.440000e+01	6.720000e+01	4.640000e+01	3.520000e+01	7.840000e+01	5.440000e+01	7.360000e+01	7.360000e+01	];
LOAD=[38	43	37	21	23	42	29	30	35	29	25	48	32	28	38	38	26	30	31	24	25	36	33	32	44	31	26	38	30	25	25	38	37	48	30	37	40	48	45	27	44	46	41	38	47	20	22	42	29	48	32	29	44	41	43	37	30	40	44	32	21	30	33	24	36	43	33	37	43	50	37	22	46	37	28	47	26	34	26	21	45	25	40	23	41	30	33	32	47	30	49	36	34	42	29	22	49	34	46	46	];
DIST=[[0.000	6.534	3.149	4.168	7.195	1.624	4.333	7.855	6.739	3.609	6.308	5.651	7.060	0.829	5.774	4.086	7.457	7.007	1.301	4.208	8.270	8.933	5.607	5.210	1.159	6.682	3.631	6.221	6.097	4.911	5.493	8.345	1.477	9.330	6.700	8.428	1.340	6.193	9.776	2.909	7.490	4.564	3.437	8.428	6.721	5.748	6.688	6.163	8.785	2.169	7.292	3.780	7.229	5.073	2.838	2.403	7.814	6.911	1.381	4.484	3.259	3.940	3.126	4.648	5.754	6.477	4.861	7.994	5.947	2.383	8.216	2.717	7.136	3.810	6.190	4.195	1.567	5.180	5.051	2.630	6.134	8.490	2.899	9.044	7.704	3.883	7.076	5.069	3.892	8.069	3.278	4.311	8.526	5.134	4.091	5.518	4.790	3.552	0.785	5.733	]
[6.534	0.000	4.227	2.367	8.836	5.818	5.722	7.082	5.888	6.602	2.031	11.463	7.114	7.239	5.095	8.396	8.553	9.251	7.436	2.995	2.137	2.732	10.814	2.206	6.260	2.511	7.971	7.794	7.124	9.873	2.055	7.291	6.179	3.354	4.679	9.284	6.550	7.831	9.621	5.737	7.398	2.056	3.127	2.793	8.008	4.198	7.679	2.346	2.893	4.700	2.414	7.767	9.368	7.871	8.738	7.999	8.374	4.848	5.788	6.271	7.936	5.745	5.557	2.967	3.543	8.412	9.755	9.153	4.810	6.174	2.703	8.659	9.591	5.538	9.317	6.502	7.797	11.088	1.955	3.904	7.722	9.407	5.896	8.816	8.957	6.045	0.616	4.853	8.142	8.435	7.802	9.124	2.328	2.296	4.675	6.581	1.744	5.782	5.752	6.745	]
[3.149	4.227	0.000	2.308	8.884	3.533	5.440	8.488	7.188	5.457	4.942	8.783	7.994	3.978	6.120	6.679	8.922	8.948	4.406	3.424	6.300	6.931	8.610	3.984	2.362	5.476	6.189	7.779	7.375	7.814	4.192	8.896	2.167	7.494	6.559	9.863	3.946	7.779	10.849	1.531	8.406	2.877	2.140	6.755	8.201	5.621	8.025	4.977	6.984	1.013	5.874	6.188	9.141	7.074	5.943	5.390	9.065	6.789	3.314	5.859	5.931	5.174	4.456	1.601	5.272	8.233	7.739	9.532	6.093	4.360	6.594	5.828	9.179	1.660	8.451	2.611	4.706	8.320	3.604	1.639	7.689	9.956	4.527	10.035	9.261	2.111	4.840	5.474	6.438	9.254	5.880	7.130	6.518	2.224	4.603	6.721	2.740	4.919	2.570	6.947	]
[4.168	2.367	2.308	0.000	7.606	3.538	4.169	6.610	5.298	4.717	2.637	9.225	6.303	4.874	4.273	6.377	7.489	7.854	5.090	1.449	4.203	4.861	8.693	1.700	3.969	3.169	5.918	6.495	5.941	7.780	1.890	6.960	3.930	5.347	4.454	8.360	4.243	6.514	9.095	3.808	6.677	0.570	0.786	4.535	6.829	3.594	6.573	2.673	4.815	2.459	3.582	5.774	8.012	6.195	6.443	5.726	7.490	4.678	3.474	4.692	5.812	4.050	3.614	1.951	3.126	7.051	7.674	8.111	4.149	4.030	4.356	6.357	8.149	3.917	7.658	4.894	5.448	8.826	1.300	1.541	6.411	8.468	3.879	8.268	7.868	4.396	2.912	3.746	6.120	7.630	5.699	7.035	4.446	1.800	3.131	5.310	0.623	3.957	3.385	5.517	]
[7.195	8.836	8.884	7.606	0.000	5.732	3.482	2.927	3.322	3.611	6.984	6.587	2.111	6.905	3.781	3.736	0.682	0.784	6.435	6.205	8.941	9.378	5.189	6.662	8.230	6.753	3.955	1.117	1.714	4.543	6.783	3.276	8.502	9.216	4.615	1.374	5.860	1.109	3.036	9.638	2.155	7.366	7.112	8.353	0.832	4.695	1.197	6.633	8.828	8.090	7.337	3.641	0.713	2.172	5.970	5.560	1.352	4.578	6.009	3.025	4.389	3.712	4.448	9.461	5.352	0.721	4.422	0.870	4.120	4.857	8.141	6.040	1.130	10.338	1.925	11.047	6.548	6.614	7.011	7.264	1.205	1.389	4.469	2.626	0.603	10.618	8.932	3.998	3.761	1.624	4.265	4.280	9.161	9.406	4.478	2.304	7.887	3.974	7.031	2.112	]
[1.624	5.818	3.533	3.538	5.732	0.000	2.711	6.231	5.123	2.123	5.151	5.687	5.447	1.812	4.177	3.148	5.932	5.640	1.753	3.060	7.273	7.926	5.235	4.097	2.515	5.440	2.658	4.704	4.516	4.370	4.380	6.722	2.774	8.231	5.157	6.906	0.758	4.684	8.194	3.952	5.878	3.762	2.753	7.288	5.191	4.232	5.126	4.947	7.688	2.570	6.097	2.660	5.852	3.703	2.921	2.189	6.247	5.360	0.278	2.893	2.428	2.321	1.503	4.684	4.329	5.028	4.280	6.494	4.373	0.890	7.064	2.843	5.819	4.732	4.987	5.350	2.106	5.288	4.056	2.250	4.615	6.976	1.304	7.447	6.206	4.949	6.280	3.481	2.906	6.493	2.360	3.652	7.536	4.977	2.524	3.919	4.131	1.939	1.299	4.138	]
[4.333	5.722	5.440	4.169	3.482	2.711	0.000	3.525	2.492	1.294	4.192	6.545	2.747	4.367	1.735	3.059	3.482	3.685	4.085	2.838	6.395	6.965	5.535	3.526	5.166	4.192	2.789	2.365	1.941	4.582	3.722	4.020	5.389	7.038	2.913	4.428	3.173	2.375	5.550	6.337	3.179	3.998	3.634	6.076	2.764	2.250	2.590	3.866	6.544	4.718	4.881	2.455	3.845	2.151	4.485	3.764	3.663	3.062	2.969	0.550	2.991	0.402	1.210	5.985	2.714	2.889	4.446	4.092	2.059	2.050	5.842	4.481	3.984	6.960	3.597	7.739	4.352	6.310	3.783	3.806	2.277	4.518	1.466	4.776	3.824	7.283	5.956	1.233	2.847	3.880	2.813	3.887	6.650	5.964	1.066	1.293	4.516	0.797	3.928	1.521	]
[7.855	7.082	8.488	6.610	2.927	6.231	3.525	0.000	1.313	4.528	5.059	9.028	1.016	7.874	2.371	5.669	2.290	3.690	7.551	5.183	6.618	6.938	7.722	5.177	8.637	4.655	5.653	2.652	2.164	6.911	5.181	0.509	8.837	6.645	2.405	2.531	6.685	2.723	2.546	9.624	0.779	6.189	6.398	5.887	2.344	3.041	2.003	4.736	6.337	7.960	5.083	5.274	3.640	3.998	7.658	7.033	1.729	2.251	6.483	3.478	6.011	3.923	4.729	8.559	3.623	3.101	6.774	2.657	2.462	5.555	5.704	7.686	4.053	10.117	4.621	10.986	7.784	8.945	5.609	6.887	2.671	2.659	4.984	1.734	2.623	10.504	7.000	3.024	5.570	1.618	5.840	6.426	6.800	8.294	3.969	2.489	6.665	4.316	7.409	2.330	]
[6.739	5.888	7.188	5.298	3.322	5.123	2.492	1.313	0.000	3.673	3.896	8.613	1.283	6.844	1.069	5.123	2.847	3.967	6.577	3.870	5.673	6.077	7.409	3.901	7.449	3.561	5.001	2.595	1.889	6.520	3.926	1.710	7.632	5.895	1.319	3.435	5.650	2.661	3.819	8.356	1.513	4.885	5.089	5.042	2.533	1.751	2.143	3.558	5.514	6.690	4.081	4.626	3.994	3.607	6.893	6.207	2.527	1.258	5.359	2.611	5.300	2.891	3.640	7.249	2.367	3.199	6.380	3.386	1.155	4.536	4.835	6.903	4.346	8.824	4.606	9.705	6.843	8.461	4.325	5.599	2.569	3.561	3.947	2.993	3.246	9.219	5.864	1.753	4.974	2.556	5.122	5.936	5.881	6.995	2.731	1.837	5.368	3.283	6.237	1.792	]
